;idade;perfil;renda_sm;ticket_medio
25421;28;b;3.3;188.27
25422;32;c;5.1;142.07
25423;25;b;5.1;128.98
25424;29;c;5.7;110.09
25425;25;c;7.2;110.08
25426;22;b;4.5;134.14
25427;30;b;5.4;163.93
25428;22;b;4.2;106.59
25429;26;b;4.8;147.3
25430;44;a;1.5;304.59
25431;27;b;3.9;145.54
25432;22;b;3.0;178.33
25433;30;c;6.3;146.76
25434;33;a;0.9;468.18
25435;32;c;4.5;118.23
25436;35;a;1.5;403.92
25437;25;b;5.4;158.37
25438;34;c;5.7;143.48
25439;28;b;4.8;121.84
25440;30;c;5.1;108.45
25441;36;c;5.4;81.68
25442;22;b;5.1;146.66
25443;33;b;4.2;125.45
25444;25;c;5.4;111.86
25445;20;b;3.0;119.45
25446;34;c;7.5;98.86
25447;27;b;3.6;158.53
25448;26;b;3.9;113.04
25449;22;c;6.9;137.09
25450;31;a;0.6;414.85
25451;36;c;4.5;128.3
25452;25;b;4.8;135.53
25453;33;c;5.7;107.42
25454;31;b;3.3;134.53
25455;28;c;5.7;132.3
25456;29;b;3.3;144.64
25457;25;b;3.6;135.62
25458;30;b;5.1;143.16
25459;25;b;3.6;184.97
25460;25;c;6.3;121.79
25461;33;b;3.3;99.92
25462;25;b;5.1;143.65
25463;30;c;7.2;103.97
25464;29;c;6.9;117.77
25465;28;c;6.6;119.8
25466;38;a;1.5;327.35
25467;30;b;3.6;146.67
25468;25;b;4.8;127.15
25469;22;c;7.2;87.67
25470;26;b;4.5;152.24
25471;36;c;4.5;131.73
25472;27;c;4.5;115.4
25473;36;c;5.7;102.19
25474;32;c;7.5;93.97
25475;26;c;4.5;116.14
25476;27;c;7.5;139.05
25477;32;b;3.6;173.6
25478;22;c;6.6;105.64
25479;26;b;4.5;142.98
25480;27;c;4.2;141.3
25481;28;c;6.9;140.71
25482;29;c;4.8;137.65
25483;25;b;4.5;149.34
25484;23;b;4.8;127.02
25485;27;c;7.2;115.9
25486;32;c;4.5;119.63
25487;34;c;5.1;134.25
25488;23;b;4.5;157.76
25489;25;c;6.0;107.11
25490;32;c;5.7;147.2
25491;38;c;6.3;129.24
25492;41;a;0.9;279.12
25493;26;b;4.8;159.0
25494;29;c;6.3;97.66
25495;36;c;6.3;89.35
25496;24;c;4.5;100.41
25497;32;c;5.4;119.73
25498;39;a;0.3;257.18
25499;22;c;6.9;119.95
25500;33;c;5.1;107.47
25501;32;b;3.3;126.24
25502;42;a;1.5;304.58
25503;29;c;4.5;125.77
25504;26;c;6.3;89.45
25505;33;c;4.5;85.98
25506;29;c;6.9;107.28
25507;20;b;3.0;143.24
25508;20;b;3.0;132.96
25509;26;c;6.6;119.96
25510;32;c;6.9;88.47
25511;26;b;4.5;162.71
25512;23;a;0.3;305.89
25513;31;c;6.0;144.12
25514;38;c;6.6;123.55
25515;31;c;7.2;141.87
25516;26;c;7.5;108.16
25517;25;c;6.0;86.55
25518;36;c;6.3;117.29
25519;27;c;6.9;113.95
25520;29;b;4.2;180.27
25521;32;c;6.3;140.76
25522;34;b;3.9;126.72
25523;20;b;3.0;157.72
25524;31;c;4.8;114.61
25525;22;b;3.3;123.73
25526;33;c;5.7;102.6
25527;22;b;5.1;144.08
25528;31;b;5.1;168.09
25529;32;c;4.8;118.11
25530;24;b;4.5;119.87
25531;30;c;6.0;109.06
25532;29;c;6.0;93.54
25533;22;c;6.9;141.38
25534;28;c;4.2;109.86
25535;22;c;7.5;100.81
25536;36;c;5.7;81.84
25537;32;b;3.6;108.7
25538;30;c;4.2;113.09
25539;36;c;6.3;110.57
25540;32;c;4.5;118.55
25541;28;c;4.5;84.9
25542;22;c;4.8;103.0
25543;28;b;5.4;120.06
25544;27;b;4.5;201.97
25545;31;c;5.4;132.98
25546;37;a;1.5;438.85
25547;31;c;5.1;118.43
25548;34;b;5.4;171.38
25549;26;c;4.5;127.39
25550;25;b;4.8;137.53
25551;22;c;4.5;108.07
25552;36;c;7.2;101.54
25553;30;c;7.5;145.84
25554;29;c;5.1;111.52
25555;38;c;4.2;93.12
25556;25;c;6.3;121.49
25557;26;b;3.9;127.06
25558;33;b;5.1;144.91
25559;28;b;5.1;121.27
25560;34;c;6.6;169.71
25561;25;b;4.2;170.16
25562;30;b;5.1;118.66
25563;25;b;3.0;133.11
25564;44;a;0.6;539.5
25565;34;b;3.3;177.27
25566;22;c;4.5;87.96
25567;24;b;3.0;166.03
25568;23;b;5.1;159.14
25569;22;c;5.7;141.06
25570;36;c;4.8;144.06
25571;32;c;6.6;118.75
25572;34;b;3.3;122.96
25573;22;b;3.0;130.32
25574;31;b;4.2;144.54
25575;26;c;7.5;141.1
25576;33;a;0.9;382.47
25577;42;a;0.6;370.07
25578;24;b;5.1;140.18
25579;31;c;6.9;115.3
25580;32;c;4.2;111.39
25581;26;c;6.9;88.93
25582;27;c;6.6;148.13
25583;38;a;1.2;317.71
25584;26;b;4.2;121.6
25585;32;b;3.3;121.68
25586;29;b;4.5;147.32
25587;25;b;4.5;111.12
25588;32;b;3.0;153.76
25589;25;c;6.9;115.75
25590;27;b;4.5;179.06
25591;31;c;4.8;105.29
25592;32;b;3.9;136.32
25593;29;c;4.2;123.22
25594;31;c;6.3;142.22
25595;32;c;7.2;103.48
25596;33;a;1.8;332.92
25597;22;b;3.3;193.3
25598;22;b;4.2;108.87
25599;31;c;6.6;139.09
25600;26;c;7.2;125.13
25601;26;c;5.7;110.24
25602;33;b;3.9;151.04
25603;24;b;3.6;124.56
25604;25;b;3.6;133.84
25605;24;b;3.6;194.83
25606;34;b;4.2;145.13
25607;27;b;3.6;132.89
25608;22;b;5.1;130.22
25609;36;a;0.6;518.45
25610;28;c;7.5;106.25
25611;33;b;3.0;136.02
25612;25;b;5.1;206.33
25613;34;c;4.5;89.48
25614;30;c;7.5;126.46
25615;30;b;5.4;160.73
25616;38;c;4.2;111.11
25617;29;b;3.9;114.98
25618;31;c;6.6;104.4
25619;30;b;3.3;155.66
25620;29;c;6.9;90.22
25621;35;a;0.9;446.67
25622;22;b;4.2;130.33
25623;34;b;4.5;165.71
25624;30;c;5.7;105.48
25625;26;c;7.2;124.91
25626;32;c;6.6;139.71
25627;25;b;3.6;158.92
25628;27;c;5.7;101.54
25629;36;a;1.8;382.58
25630;25;b;4.2;147.28
25631;31;c;7.5;129.65
25632;26;c;5.4;114.75
25633;30;b;4.2;133.36
25634;32;b;3.6;142.49
25635;25;c;7.5;136.04
25636;26;b;3.6;153.29
25637;23;b;4.8;155.0
25638;33;c;5.1;103.26
25639;38;c;7.5;129.49
25640;27;c;5.1;111.41
25641;27;b;3.6;150.82
25642;29;b;4.2;134.6
25643;29;c;6.6;116.08
25644;38;c;6.0;82.07
25645;29;c;5.4;103.14
25646;32;c;4.8;130.84
25647;22;b;5.1;164.28
25648;22;b;3.6;189.93
25649;34;b;3.6;132.16
25650;31;a;1.8;274.95
25651;24;b;4.8;174.58
25652;28;b;5.1;166.2
25653;34;c;5.1;143.42
25654;36;c;4.5;111.97
25655;31;b;3.6;143.16
25656;34;b;4.8;193.07
25657;33;a;1.5;276.95
25658;33;c;4.5;95.98
25659;29;b;3.9;118.95
25660;31;c;5.1;136.88
25661;38;c;6.0;94.8
25662;36;c;4.2;127.65
25663;34;c;7.2;132.85
25664;32;c;5.7;131.71
25665;27;b;3.6;185.47
25666;34;a;0.9;529.27
25667;34;b;3.6;143.16
25668;34;b;4.8;187.13
25669;34;c;5.1;117.08
25670;36;c;5.4;128.88
25671;29;c;4.8;101.86
25672;27;c;7.2;88.65
25673;31;b;4.2;183.0
25674;28;b;3.6;112.78
25675;28;b;4.2;130.62
25676;25;c;6.3;141.08
25677;23;b;3.3;98.02
25678;30;b;4.8;144.2
25679;30;b;4.2;139.12
25680;32;b;4.2;99.18
25681;26;c;6.0;115.61
25682;26;c;4.5;114.94
25683;22;c;4.5;104.62
25684;31;c;5.4;102.41
25685;27;b;4.5;221.37
25686;34;c;4.5;98.85
25687;34;b;3.3;132.68
25688;26;c;5.1;101.91
25689;30;a;0.3;254.65
25690;33;b;5.4;199.58
25691;29;b;4.8;148.27
25692;32;b;4.2;132.76
25693;24;b;4.2;140.0
25694;31;c;6.0;113.16
25695;28;c;5.7;115.58
25696;32;b;3.6;152.02
25697;29;c;7.2;111.87
25698;20;b;3.6;134.89
25699;28;b;5.1;202.21
25700;24;b;5.1;142.22
25701;22;c;5.4;111.28
25702;30;b;3.9;129.87
25703;34;b;3.9;157.53
25704;20;b;5.4;166.05
25705;33;b;4.8;186.08
25706;23;a;1.8;390.14
25707;32;c;6.0;154.2
25708;34;b;3.0;142.84
25709;28;b;3.3;131.28
25710;31;c;4.8;145.89
25711;26;c;7.5;124.77
25712;38;a;0.3;398.45
25713;25;b;3.3;197.48
25714;27;b;5.4;180.77
25715;22;c;7.2;110.21
25716;25;b;4.2;133.25
25717;23;b;4.8;109.92
25718;24;b;4.8;139.32
25719;29;c;4.8;133.37
25720;22;b;4.2;114.84
25721;28;c;6.0;126.73
25722;22;b;3.9;153.86
25723;32;c;6.3;144.5
25724;28;c;4.2;102.57
25725;36;c;6.9;131.39
25726;20;b;3.9;141.04
25727;25;c;4.8;94.67
25728;34;c;6.0;151.07
25729;34;c;6.0;116.15
25730;36;c;4.5;155.88
25731;25;b;4.8;132.0
25732;27;c;7.2;157.16
25733;28;c;5.4;95.07
25734;33;a;1.5;556.4
25735;29;b;3.3;116.24
25736;31;c;5.1;130.16
25737;31;b;3.3;171.66
25738;26;c;7.5;91.65
25739;38;c;5.1;92.98
25740;24;b;5.4;236.03
25741;24;b;4.8;188.03
25742;31;c;4.8;136.93
25743;29;b;3.6;159.78
25744;26;b;5.4;155.41
25745;30;b;3.6;155.64
25746;23;a;1.5;445.4
25747;31;b;4.8;183.03
25748;26;c;4.5;122.18
25749;25;c;7.2;85.98
25750;29;c;6.0;105.28
25751;22;c;4.5;104.28
25752;27;b;3.6;140.84
25753;26;c;6.0;101.88
25754;20;b;3.0;122.44
25755;25;b;5.4;180.97
25756;27;c;7.5;97.97
25757;39;a;0.6;364.31
25758;27;c;5.7;104.44
25759;22;c;6.3;103.91
25760;27;c;4.8;132.82
25761;29;c;7.2;139.53
25762;25;b;3.9;175.14
25763;33;b;3.9;107.11
25764;31;c;6.9;90.68
25765;27;b;3.9;164.59
25766;29;c;5.4;139.88
25767;23;b;4.2;164.05
25768;34;c;4.2;114.4
25769;25;c;5.7;107.68
25770;30;c;6.6;133.62
25771;22;b;3.3;112.84
25772;31;c;7.2;103.47
25773;27;b;5.4;159.91
25774;25;b;4.5;116.2
25775;38;c;4.5;73.54
25776;26;b;4.2;138.02
25777;20;b;3.9;158.15
25778;28;b;3.9;185.69
25779;26;c;7.5;100.95
25780;23;b;3.6;137.57
25781;34;b;4.8;149.24
25782;29;c;5.1;111.18
25783;29;b;3.0;141.05
25784;23;b;4.8;172.0
25785;32;c;7.5;108.34
25786;25;c;5.4;137.53
25787;36;c;5.4;136.72
25788;32;c;4.8;147.2
25789;34;b;3.6;103.7
25790;27;c;4.2;134.98
25791;30;b;3.0;138.33
25792;28;c;6.6;113.2
25793;31;c;5.4;111.67
25794;31;b;3.3;175.18
25795;29;c;6.3;138.77
25796;23;a;0.3;299.24
25797;27;c;6.6;81.64
25798;30;b;4.5;148.72
25799;25;c;5.4;140.24
25800;34;b;3.3;125.9
25801;38;c;6.0;122.34
25802;34;b;3.6;203.77
25803;29;a;1.8;286.89
25804;28;c;5.1;97.13
25805;22;c;6.9;135.16
25806;22;b;4.2;122.26
25807;31;c;4.2;113.96
25808;36;c;4.2;106.66
25809;30;c;7.2;114.92
25810;29;c;4.5;123.48
25811;29;c;4.5;135.95
25812;36;c;7.5;112.33
25813;26;b;4.2;152.29
25814;30;b;3.6;136.32
25815;22;c;4.5;124.94
25816;38;c;6.0;115.12
25817;23;a;1.2;389.08
25818;25;c;6.0;123.18
25819;26;b;5.4;119.6
25820;28;c;6.3;121.18
25821;27;c;5.7;114.71
25822;22;b;4.2;124.2
25823;22;c;4.5;105.32
25824;33;b;4.2;137.13
25825;29;b;3.0;165.18
25826;24;b;3.9;122.35
25827;28;c;4.5;106.52
25828;30;b;4.8;187.23
25829;26;c;5.7;110.51
25830;27;c;4.2;114.0
25831;32;c;5.7;156.35
25832;29;c;6.0;115.75
25833;27;c;5.4;107.24
25834;26;c;5.4;98.73
25835;30;b;4.8;181.42
25836;30;c;5.1;113.83
25837;32;c;6.0;106.51
25838;30;c;6.3;118.88
25839;29;b;5.1;134.52
25840;34;c;4.2;109.91
25841;38;c;5.7;164.29
25842;29;c;4.2;126.53
25843;31;c;5.7;155.33
25844;25;b;3.6;136.98
25845;30;c;4.5;129.29
25846;32;b;4.5;157.06
25847;25;b;5.4;159.22
25848;36;c;7.2;122.12
25849;34;c;6.9;127.15
25850;31;c;4.8;139.91
25851;33;c;6.0;126.37
25852;26;b;4.2;116.76
25853;36;c;4.5;144.7
25854;30;c;5.7;117.75
25855;32;c;6.6;103.09
25856;36;c;6.3;133.29
25857;30;c;4.5;99.3
25858;26;c;4.5;127.38
25859;22;c;7.2;89.7
25860;20;b;4.5;152.29
25861;30;c;5.7;108.92
25862;30;b;4.8;151.31
25863;24;b;3.9;133.9
25864;29;c;7.5;96.25
25865;36;a;1.8;341.93
25866;36;c;5.4;146.6
25867;27;b;3.6;155.12
25868;33;b;3.3;131.88
25869;34;c;7.5;86.9
25870;34;c;5.4;153.54
25871;34;c;6.0;104.55
25872;37;a;1.8;348.13
25873;29;c;4.5;110.68
25874;31;c;7.2;104.73
25875;27;c;5.4;133.02
25876;32;c;6.0;93.61
25877;36;c;4.5;90.1
25878;30;b;3.9;149.53
25879;36;c;6.3;119.15
25880;31;c;6.9;99.86
25881;28;b;3.9;173.3
25882;38;c;4.2;71.74
25883;38;a;0.3;273.29
25884;27;c;5.4;104.9
25885;34;c;5.1;130.02
25886;30;c;4.5;112.18
25887;24;b;3.0;101.69
25888;44;a;0.9;378.54
25889;22;c;7.2;121.25
25890;27;b;4.2;161.37
25891;36;c;6.9;153.0
25892;33;c;5.4;103.63
25893;22;c;6.6;123.32
25894;36;c;4.5;123.37
25895;25;c;4.8;90.81
25896;27;b;5.4;158.56
25897;26;c;6.3;120.23
25898;24;b;5.4;161.51
25899;30;b;4.2;125.65
25900;30;b;3.9;163.4
25901;26;c;4.5;103.83
25902;38;c;4.5;131.05
25903;29;c;7.2;109.3
25904;30;b;5.4;168.65
25905;25;b;5.1;121.65
25906;29;b;4.8;187.06
25907;22;c;6.3;93.48
25908;30;c;6.9;98.86
25909;20;b;3.6;167.75
25910;30;c;7.5;119.08
25911;34;b;5.4;171.56
25912;33;c;6.9;118.69
25913;30;b;3.6;184.83
25914;26;c;7.2;119.85
25915;38;c;6.9;156.29
25916;34;c;6.6;115.16
25917;26;c;5.4;117.2
25918;27;b;5.4;230.77
25919;23;b;3.0;193.2
25920;30;c;6.3;118.73
25921;22;c;7.5;111.17
25922;32;c;4.5;133.65
25923;29;c;4.5;123.44
25924;26;b;5.1;118.17
25925;31;c;7.2;127.96
25926;31;c;5.1;108.77
25927;24;b;4.5;138.62
25928;24;b;3.9;108.82
25929;26;c;4.2;102.07
25930;37;a;1.2;454.1
25931;42;a;1.8;402.85
25932;34;c;7.5;116.63
25933;27;c;7.2;114.26
25934;31;c;7.2;139.19
25935;42;a;0.3;389.43
25936;27;c;7.5;108.84
25937;28;c;4.2;128.72
25938;25;b;4.8;121.35
25939;36;c;6.0;105.04
25940;29;c;7.2;127.22
25941;23;b;4.2;105.53
25942;30;c;4.8;124.36
25943;22;c;6.3;104.27
25944;25;c;5.1;114.04
25945;30;b;3.3;162.48
25946;27;b;4.8;141.64
25947;26;b;5.1;153.85
25948;34;c;7.5;143.48
25949;31;b;3.6;125.87
25950;30;c;4.8;110.52
25951;35;a;0.9;448.2
25952;29;c;7.2;138.34
25953;22;b;5.1;137.06
25954;24;b;4.2;156.54
25955;33;c;6.9;100.12
25956;24;b;3.0;141.77
25957;41;a;1.5;467.36
25958;26;c;6.3;105.04
25959;42;a;1.8;382.62
25960;22;b;5.1;155.79
25961;28;c;4.5;124.59
25962;23;a;1.8;304.75
25963;30;b;3.6;122.25
25964;29;c;4.5;138.58
25965;29;c;5.1;112.89
25966;36;c;7.2;121.43
25967;32;c;6.3;141.81
25968;34;b;4.2;183.14
25969;28;b;4.8;149.48
25970;29;c;5.4;101.43
25971;27;c;6.6;130.23
25972;37;a;0.9;327.94
25973;31;c;6.6;93.93
25974;31;c;5.4;139.02
25975;25;c;6.3;136.24
25976;26;c;5.1;98.57
25977;32;c;6.9;101.16
25978;30;c;5.7;116.38
25979;24;b;5.1;146.95
25980;27;b;4.8;181.23
25981;27;b;4.8;130.06
25982;32;a;1.8;459.45
25983;40;a;1.5;370.29
25984;33;c;5.7;149.12
25985;28;c;4.5;144.4
25986;24;b;3.9;174.28
25987;22;c;5.7;100.9
25988;29;a;1.8;442.91
25989;26;b;4.2;140.2
25990;38;c;7.5;106.57
25991;34;c;4.5;89.15
25992;26;c;7.5;113.76
25993;31;b;3.3;135.49
25994;27;c;5.7;152.78
25995;33;c;7.2;129.22
25996;38;a;1.2;418.92
25997;36;c;4.8;100.63
25998;34;c;4.2;111.43
25999;26;c;6.9;136.13
26000;30;c;7.2;118.83
26001;32;b;3.6;141.04
26002;36;a;0.3;516.2
26003;27;c;6.9;101.57
26004;28;c;7.5;97.89
26005;29;b;3.6;97.08
26006;23;b;4.8;145.04
26007;26;c;6.0;95.07
26008;23;b;4.8;111.0
26009;34;b;4.2;163.51
26010;26;c;5.4;87.83
26011;25;b;4.2;139.5
26012;34;c;4.8;139.76
26013;30;b;3.3;171.94
26014;32;a;0.9;433.0
26015;32;c;6.0;106.07
26016;34;c;7.2;137.08
26017;35;a;1.5;329.07
26018;26;b;4.8;136.38
26019;31;c;5.4;111.08
26020;33;b;5.4;193.2
26021;33;c;7.5;117.56
26022;34;c;5.4;136.68
26023;27;c;4.5;93.17
26024;28;c;5.7;121.93
26025;38;a;1.2;282.24
26026;31;c;5.4;140.69
26027;22;b;4.2;105.39
26028;33;b;4.2;122.4
26029;32;c;7.2;115.75
26030;22;c;4.8;96.88
26031;27;b;3.9;101.32
26032;33;a;1.2;377.46
26033;34;c;5.4;117.33
26034;26;b;4.2;175.33
26035;31;c;6.6;125.33
26036;32;c;4.2;115.79
26037;32;b;3.9;164.8
26038;34;c;6.0;130.15
26039;36;c;5.1;151.35
26040;22;b;3.9;145.12
26041;25;b;4.2;108.7
26042;27;c;6.9;108.15
26043;33;c;4.5;139.43
26044;22;b;4.2;152.31
26045;38;c;6.0;170.42
26046;31;a;1.5;261.42
26047;38;c;4.5;106.63
26048;33;a;0.3;452.92
26049;23;b;5.4;133.06
26050;32;b;5.1;182.36
26051;28;c;7.2;146.25
26052;30;c;6.3;94.2
26053;34;c;4.5;143.46
26054;22;c;5.7;75.68
26055;31;c;4.5;132.78
26056;30;c;5.4;116.08
26057;26;c;4.5;103.22
26058;31;c;6.0;104.07
26059;30;c;4.8;104.16
26060;27;c;4.5;117.92
26061;30;c;4.5;78.0
26062;25;b;4.5;116.84
26063;23;b;3.0;148.19
26064;33;a;1.2;485.3
26065;25;b;5.1;136.32
26066;32;c;5.4;154.51
26067;29;b;3.9;96.29
26068;23;b;3.0;161.22
26069;34;b;3.6;138.41
26070;32;c;4.8;124.5
26071;34;b;5.1;152.92
26072;30;b;3.0;176.05
26073;32;c;5.1;123.23
26074;24;b;3.3;164.21
26075;27;c;5.1;112.73
26076;27;b;4.2;141.86
26077;31;b;1.5;227.21
26078;22;c;5.7;85.36
26079;33;c;4.8;99.46
26080;27;c;6.3;153.5
26081;25;b;3.9;120.22
26082;26;b;3.9;149.42
26083;28;c;4.5;128.08
26084;34;b;4.2;126.54
26085;26;c;4.8;109.6
26086;25;b;4.5;160.42
26087;33;b;4.5;148.12
26088;26;c;6.6;105.19
26089;27;b;3.0;177.94
26090;20;b;5.1;100.57
26091;38;c;5.1;98.27
26092;22;c;4.8;92.49
26093;22;b;4.2;148.9
26094;24;b;4.8;116.82
26095;28;b;3.3;143.13
26096;26;b;4.8;160.51
26097;33;c;7.5;136.95
26098;40;a;0.9;289.0
26099;31;b;4.2;125.69
26100;32;b;4.5;179.36
26101;33;c;4.2;111.04
26102;25;c;4.5;94.33
26103;24;b;3.0;167.24
26104;26;b;3.0;148.85
26105;30;c;6.9;77.31
26106;22;b;3.0;138.58
26107;33;c;6.3;98.66
26108;24;b;3.0;157.12
26109;26;c;6.3;119.72
26110;36;c;6.0;116.09
26111;33;c;4.5;125.13
26112;37;a;0.3;345.8
26113;24;b;3.9;139.32
26114;26;c;6.6;128.42
26115;20;b;3.6;145.49
26116;25;b;3.3;138.91
26117;27;c;6.3;95.76
26118;26;c;6.3;120.96
26119;44;a;0.9;303.35
26120;22;c;5.4;104.98
26121;29;b;3.6;137.57
26122;26;c;5.7;112.91
26123;27;c;5.7;120.4
26124;29;c;7.5;115.09
26125;26;c;6.9;94.03
26126;41;a;0.3;336.85
26127;26;c;5.7;94.79
26128;22;b;3.3;171.3
26129;26;b;4.2;172.68
26130;27;c;5.4;112.29
26131;22;b;4.5;147.6
26132;26;b;3.9;142.68
26133;34;c;5.1;122.56
26134;27;c;4.5;124.98
26135;29;b;5.1;130.58
26136;28;c;6.6;132.31
26137;30;c;5.1;103.84
26138;24;b;5.1;135.95
26139;30;b;3.6;170.33
26140;31;c;6.0;103.11
26141;22;c;6.9;102.65
26142;30;c;5.7;149.62
26143;32;c;6.9;98.0
26144;29;a;0.3;382.17
26145;29;c;4.5;142.14
26146;36;c;6.9;142.45
26147;32;c;6.6;121.17
26148;22;c;7.5;100.7
26149;30;c;6.0;117.65
26150;36;c;7.2;84.45
26151;20;b;3.3;177.34
26152;35;a;1.2;308.31
26153;27;c;5.7;126.03
26154;20;b;5.4;123.22
26155;39;a;1.8;282.59
26156;32;b;3.3;188.91
26157;27;b;3.0;120.18
26158;22;b;5.4;193.24
26159;22;b;4.2;134.58
26160;28;c;6.6;149.76
26161;30;c;4.5;140.76
26162;29;c;7.5;122.48
26163;30;b;4.5;165.49
26164;38;c;7.5;127.29
26165;28;b;3.0;110.51
26166;25;b;4.2;135.91
26167;22;c;5.4;108.0
26168;29;c;6.3;139.58
26169;33;c;4.8;134.59
26170;34;a;1.2;393.0
26171;24;b;4.5;154.58
26172;31;c;7.2;97.06
26173;22;b;4.2;132.02
26174;32;c;5.4;91.42
26175;33;a;0.6;303.82
26176;32;b;3.9;141.03
26177;27;b;4.8;152.61
26178;27;c;5.4;104.45
26179;24;b;4.5;111.74
26180;33;b;5.1;182.44
26181;28;c;7.2;108.44
26182;31;b;3.6;127.42
26183;28;b;3.0;158.37
26184;34;c;4.2;115.61
26185;34;b;4.2;180.72
26186;25;b;3.6;115.63
26187;31;b;3.9;229.97
26188;28;b;4.8;156.02
26189;24;b;4.2;148.36
26190;24;b;4.2;170.11
26191;32;c;4.5;101.73
26192;26;b;3.6;116.3
26193;44;a;0.3;369.47
26194;31;b;4.2;131.73
26195;29;b;3.0;177.81
26196;22;b;4.8;191.12
26197;22;b;4.5;138.54
26198;38;c;6.6;147.85
26199;30;c;7.2;106.41
26200;28;b;5.4;164.56
26201;29;a;1.2;338.62
26202;30;b;5.1;121.07
26203;23;b;4.5;138.47
26204;36;c;5.1;149.85
26205;28;c;4.5;135.3
26206;24;b;5.1;167.07
26207;34;b;4.2;97.33
26208;22;c;4.8;103.85
26209;29;c;7.5;135.85
26210;22;b;4.2;145.47
26211;26;c;7.5;163.49
26212;26;b;5.1;133.56
26213;33;b;3.6;143.28
26214;20;b;5.1;122.38
26215;24;b;4.8;105.96
26216;24;b;3.9;119.6
26217;40;a;1.2;363.69
26218;29;b;5.1;178.63
26219;42;a;1.5;448.15
26220;22;b;5.1;118.31
26221;38;a;0.9;323.0
26222;34;c;6.3;136.48
26223;36;c;5.1;123.5
26224;22;c;6.3;91.52
26225;31;c;5.1;121.12
26226;38;c;7.5;94.04
26227;23;b;4.8;120.81
26228;22;b;4.5;172.83
26229;31;c;4.5;137.02
26230;31;c;5.7;162.64
26231;29;c;6.0;115.26
26232;34;c;6.3;143.45
26233;27;c;6.3;138.3
26234;36;c;6.9;87.79
26235;30;c;6.0;123.57
26236;24;b;3.9;178.64
26237;31;c;4.8;126.24
26238;31;c;4.5;122.93
26239;30;c;7.5;110.27
26240;36;c;7.2;122.23
26241;34;b;3.3;187.0
26242;25;b;3.6;109.46
26243;29;c;4.8;104.3
26244;28;b;4.8;190.17
26245;26;c;5.7;137.16
26246;31;c;4.8;137.69
26247;27;c;4.2;95.42
26248;29;c;6.3;84.34
26249;32;c;5.7;81.13
26250;33;b;3.9;145.26
26251;32;b;4.8;234.8
26252;25;b;3.9;158.39
26253;28;c;4.2;111.61
26254;34;b;3.6;160.86
26255;36;c;6.3;102.22
26256;33;c;4.8;131.7
26257;34;b;4.2;172.17
26258;34;b;3.3;195.51
26259;33;b;3.0;166.83
26260;29;c;6.3;148.1
26261;22;c;6.9;135.55
26262;31;c;5.4;100.98
26263;20;b;4.8;126.02
26264;38;c;4.5;113.79
26265;36;a;0.6;373.33
26266;31;c;6.0;122.6
26267;33;c;5.1;97.33
26268;25;c;6.3;142.62
26269;31;b;3.0;124.31
26270;36;c;6.9;162.36
26271;22;c;5.7;116.8
26272;30;c;6.0;124.61
26273;28;c;5.4;111.33
26274;33;c;7.5;110.59
26275;28;c;4.2;116.22
26276;29;a;0.3;514.1
26277;26;b;3.0;151.54
26278;31;b;3.6;146.29
26279;23;b;5.4;193.92
26280;26;b;4.8;133.22
26281;33;a;1.8;353.47
26282;28;b;3.9;156.5
26283;32;c;5.1;154.19
26284;25;b;3.3;96.82
26285;32;c;5.4;113.34
26286;33;c;4.5;104.81
26287;24;b;5.4;181.21
26288;31;c;5.1;120.46
26289;29;c;7.2;105.26
26290;34;c;5.4;134.16
26291;37;a;0.9;522.82
26292;29;b;4.5;167.91
26293;29;b;5.4;162.0
26294;25;b;4.2;119.65
26295;29;c;4.8;130.94
26296;34;b;3.6;147.63
26297;33;a;0.9;395.83
26298;33;c;4.2;116.79
26299;36;c;7.2;108.15
26300;27;c;5.1;128.51
26301;31;c;5.4;141.53
26302;23;b;5.1;169.59
26303;32;b;5.4;196.67
26304;34;c;5.1;116.18
26305;30;c;7.2;134.24
26306;32;b;4.2;91.84
26307;28;c;5.4;115.25
26308;33;c;6.6;109.06
26309;33;c;6.3;118.73
26310;24;b;4.2;151.79
26311;34;b;4.8;151.05
26312;27;c;4.2;134.07
26313;24;b;3.0;120.02
26314;30;b;4.2;194.91
26315;26;b;3.3;138.69
26316;34;a;0.3;330.47
26317;27;b;3.6;170.8
26318;32;c;6.0;124.97
26319;32;c;5.1;120.26
26320;26;c;4.5;134.13
26321;27;b;3.3;158.27
26322;34;b;4.5;170.06
26323;20;b;4.8;142.23
26324;41;a;0.6;387.29
26325;29;b;3.9;122.4
26326;34;c;7.5;115.54
26327;26;c;4.5;106.16
26328;20;b;3.3;151.37
26329;30;c;7.2;103.52
26330;28;b;4.8;162.16
26331;20;b;4.5;150.33
26332;31;b;4.2;129.2
26333;35;a;0.9;371.14
26334;25;c;7.5;123.96
26335;35;a;1.2;338.27
26336;41;a;1.2;400.08
26337;26;c;6.3;83.69
26338;30;c;5.1;111.17
26339;27;b;5.1;125.41
26340;23;b;3.3;125.67
26341;32;c;4.8;119.49
26342;30;c;5.1;108.69
26343;23;b;3.9;111.34
26344;22;b;5.1;134.56
26345;31;b;4.2;187.06
26346;23;b;4.5;150.4
26347;36;c;7.2;99.22
26348;22;b;4.5;142.7
26349;28;c;5.4;107.09
26350;31;a;1.8;341.08
26351;28;b;3.3;134.83
